product,year,variable,value,units
"Vegetables, fresh nes",1985,production_quantity,112.581851,megatonnes
"Vegetables, fresh nes",1986,production_quantity,129.814219,megatonnes
"Vegetables, fresh nes",1987,production_quantity,132.389533,megatonnes
"Vegetables, fresh nes",1988,production_quantity,137.99786699999999,megatonnes
"Vegetables, fresh nes",1989,production_quantity,138.710355,megatonnes
"Vegetables, fresh nes",1990,production_quantity,140.314879,megatonnes
"Vegetables, fresh nes",1991,production_quantity,135.062201,megatonnes
"Vegetables, fresh nes",1992,production_quantity,144.904166,megatonnes
"Vegetables, fresh nes",1993,production_quantity,155.42814199999998,megatonnes
"Vegetables, fresh nes",1994,production_quantity,161.088312,megatonnes
"Vegetables, fresh nes",1995,production_quantity,165.885731,megatonnes
"Vegetables, fresh nes",1996,production_quantity,171.922447,megatonnes
"Vegetables, fresh nes",1997,production_quantity,175.581351,megatonnes
"Vegetables, fresh nes",1998,production_quantity,178.523814,megatonnes
"Vegetables, fresh nes",1999,production_quantity,188.064527,megatonnes
"Vegetables, fresh nes",2000,production_quantity,211.61054900000002,megatonnes
"Vegetables, fresh nes",2001,production_quantity,227.18065499999997,megatonnes
"Vegetables, fresh nes",2002,production_quantity,226.69203100000001,megatonnes
"Vegetables, fresh nes",2003,production_quantity,237.18310400000001,megatonnes
"Vegetables, fresh nes",2004,production_quantity,224.325418,megatonnes
"Vegetables, fresh nes",2005,production_quantity,231.77163,megatonnes
"Vegetables, fresh nes",2006,production_quantity,241.884277,megatonnes
"Vegetables, fresh nes",2007,production_quantity,244.61098399999997,megatonnes
"Vegetables, fresh nes",2008,production_quantity,249.305237,megatonnes
"Vegetables, fresh nes",2009,production_quantity,248.58150899999998,megatonnes
"Vegetables, fresh nes",2010,production_quantity,259.74627599999997,megatonnes
"Vegetables, fresh nes",2011,production_quantity,260.84210099999996,megatonnes
"Vegetables, fresh nes",2012,production_quantity,272.04478,megatonnes
"Vegetables, fresh nes",2013,production_quantity,277.982471,megatonnes
"Vegetables, fresh nes",2014,production_quantity,285.693443,megatonnes
"Vegetables, fresh nes",2015,production_quantity,288.931169,megatonnes
"Vegetables, fresh nes",2016,production_quantity,292.920885,megatonnes
"Vegetables, fresh nes",2017,production_quantity,294.934038,megatonnes
"Vegetables, fresh nes",2018,production_quantity,297.596674,megatonnes
"Vegetables, leguminous nes",1961,production_quantity,0.647212,megatonnes
"Vegetables, leguminous nes",1962,production_quantity,0.701537,megatonnes
"Vegetables, leguminous nes",1963,production_quantity,0.7150340000000001,megatonnes
"Vegetables, leguminous nes",1964,production_quantity,0.725727,megatonnes
"Vegetables, leguminous nes",1965,production_quantity,0.703639,megatonnes
"Vegetables, leguminous nes",1966,production_quantity,0.707661,megatonnes
"Vegetables, leguminous nes",1967,production_quantity,0.7145060000000001,megatonnes
"Vegetables, leguminous nes",1968,production_quantity,0.706553,megatonnes
"Vegetables, leguminous nes",1969,production_quantity,0.686341,megatonnes
"Vegetables, leguminous nes",1970,production_quantity,0.69708,megatonnes
"Vegetables, leguminous nes",1971,production_quantity,0.699858,megatonnes
"Vegetables, leguminous nes",1972,production_quantity,0.662931,megatonnes
"Vegetables, leguminous nes",1973,production_quantity,0.71625,megatonnes
"Vegetables, leguminous nes",1974,production_quantity,0.766825,megatonnes
"Vegetables, leguminous nes",1975,production_quantity,0.796301,megatonnes
"Vegetables, leguminous nes",1976,production_quantity,0.843333,megatonnes
"Vegetables, leguminous nes",1977,production_quantity,0.7971,megatonnes
"Vegetables, leguminous nes",1978,production_quantity,0.832791,megatonnes
"Vegetables, leguminous nes",1979,production_quantity,0.8311040000000001,megatonnes
"Vegetables, leguminous nes",1980,production_quantity,0.8543200000000001,megatonnes
"Vegetables, leguminous nes",1981,production_quantity,0.9250079999999999,megatonnes
"Vegetables, leguminous nes",1982,production_quantity,0.87121,megatonnes
"Vegetables, leguminous nes",1983,production_quantity,0.8484079999999999,megatonnes
"Vegetables, leguminous nes",1984,production_quantity,0.927622,megatonnes
"Vegetables, leguminous nes",1985,production_quantity,0.9794510000000001,megatonnes
"Vegetables, leguminous nes",1986,production_quantity,1.057117,megatonnes
"Vegetables, leguminous nes",1987,production_quantity,1.089752,megatonnes
"Vegetables, leguminous nes",1988,production_quantity,1.028318,megatonnes
"Vegetables, leguminous nes",1989,production_quantity,0.9773360000000001,megatonnes
"Vegetables, leguminous nes",1990,production_quantity,1.017048,megatonnes
"Vegetables, leguminous nes",1991,production_quantity,0.971456,megatonnes
"Vegetables, leguminous nes",1992,production_quantity,1.0187979999999999,megatonnes
"Vegetables, leguminous nes",1993,production_quantity,0.9499879999999999,megatonnes
"Vegetables, leguminous nes",1994,production_quantity,0.9520870000000001,megatonnes
"Vegetables, leguminous nes",1995,production_quantity,0.9638059999999999,megatonnes
"Vegetables, leguminous nes",1996,production_quantity,1.023261,megatonnes
"Vegetables, leguminous nes",1997,production_quantity,1.023785,megatonnes
"Vegetables, leguminous nes",1998,production_quantity,1.053197,megatonnes
"Vegetables, leguminous nes",1999,production_quantity,1.1235629999999999,megatonnes
"Vegetables, leguminous nes",2000,production_quantity,1.06399,megatonnes
"Vegetables, leguminous nes",2001,production_quantity,1.1087799999999999,megatonnes
"Vegetables, leguminous nes",2002,production_quantity,1.148867,megatonnes
"Vegetables, leguminous nes",2003,production_quantity,1.431802,megatonnes
"Vegetables, leguminous nes",2004,production_quantity,1.583493,megatonnes
"Vegetables, leguminous nes",2005,production_quantity,1.469745,megatonnes
"Vegetables, leguminous nes",2006,production_quantity,1.510265,megatonnes
"Vegetables, leguminous nes",2007,production_quantity,1.466935,megatonnes
"Vegetables, leguminous nes",2008,production_quantity,1.571191,megatonnes
"Vegetables, leguminous nes",2009,production_quantity,1.759869,megatonnes
"Vegetables, leguminous nes",2010,production_quantity,1.702818,megatonnes
"Vegetables, leguminous nes",2011,production_quantity,1.582646,megatonnes
"Vegetables, leguminous nes",2012,production_quantity,1.517657,megatonnes
"Vegetables, leguminous nes",2013,production_quantity,1.610228,megatonnes
"Vegetables, leguminous nes",2014,production_quantity,1.566857,megatonnes
"Vegetables, leguminous nes",2015,production_quantity,1.481714,megatonnes
"Vegetables, leguminous nes",2016,production_quantity,1.4556,megatonnes
"Vegetables, leguminous nes",2017,production_quantity,1.508375,megatonnes
"Vegetables, leguminous nes",2018,production_quantity,1.571704,megatonnes
Vetches,1961,production_quantity,1.871348,megatonnes
Vetches,1962,production_quantity,2.243064,megatonnes
Vetches,1963,production_quantity,1.576519,megatonnes
Vetches,1964,production_quantity,2.315556,megatonnes
Vetches,1965,production_quantity,1.878022,megatonnes
Vetches,1966,production_quantity,2.0165490000000004,megatonnes
Vetches,1967,production_quantity,2.222169,megatonnes
Vetches,1968,production_quantity,2.0796509999999997,megatonnes
Vetches,1969,production_quantity,2.285491,megatonnes
Vetches,1970,production_quantity,2.27212,megatonnes
Vetches,1971,production_quantity,1.8854849999999999,megatonnes
Vetches,1972,production_quantity,1.812065,megatonnes
Vetches,1973,production_quantity,1.865146,megatonnes
Vetches,1974,production_quantity,1.883776,megatonnes
Vetches,1975,production_quantity,1.26065,megatonnes
Vetches,1976,production_quantity,1.625858,megatonnes
Vetches,1977,production_quantity,1.619608,megatonnes
Vetches,1978,production_quantity,1.110884,megatonnes
Vetches,1979,production_quantity,0.9099889999999999,megatonnes
Vetches,1980,production_quantity,1.1189040000000001,megatonnes
Vetches,1981,production_quantity,0.953691,megatonnes
Vetches,1982,production_quantity,1.191201,megatonnes
Vetches,1983,production_quantity,1.6534939999999998,megatonnes
Vetches,1984,production_quantity,1.563708,megatonnes
Vetches,1985,production_quantity,1.79565,megatonnes
Vetches,1986,production_quantity,1.7350439999999998,megatonnes
Vetches,1987,production_quantity,1.6718689999999998,megatonnes
Vetches,1988,production_quantity,1.553049,megatonnes
Vetches,1989,production_quantity,1.590503,megatonnes
Vetches,1990,production_quantity,1.546041,megatonnes
Vetches,1991,production_quantity,1.257176,megatonnes
Vetches,1992,production_quantity,1.185964,megatonnes
Vetches,1993,production_quantity,1.069697,megatonnes
Vetches,1994,production_quantity,1.061009,megatonnes
Vetches,1995,production_quantity,1.0212709999999998,megatonnes
Vetches,1996,production_quantity,1.2818379999999998,megatonnes
Vetches,1997,production_quantity,1.346695,megatonnes
Vetches,1998,production_quantity,0.949293,megatonnes
Vetches,1999,production_quantity,0.9016700000000001,megatonnes
Vetches,2000,production_quantity,1.0407549999999999,megatonnes
Vetches,2001,production_quantity,1.115861,megatonnes
Vetches,2002,production_quantity,1.112816,megatonnes
Vetches,2003,production_quantity,1.260001,megatonnes
Vetches,2004,production_quantity,1.277642,megatonnes
Vetches,2005,production_quantity,1.0832469999999998,megatonnes
Vetches,2006,production_quantity,1.239056,megatonnes
Vetches,2007,production_quantity,0.981549,megatonnes
Vetches,2008,production_quantity,0.980626,megatonnes
Vetches,2009,production_quantity,0.833937,megatonnes
Vetches,2010,production_quantity,0.74611,megatonnes
Vetches,2011,production_quantity,0.9398989999999999,megatonnes
Vetches,2012,production_quantity,0.945002,megatonnes
Vetches,2013,production_quantity,0.932831,megatonnes
Vetches,2014,production_quantity,0.921161,megatonnes
Vetches,2015,production_quantity,0.9788950000000001,megatonnes
Vetches,2016,production_quantity,0.93735,megatonnes
Vetches,2017,production_quantity,0.9073370000000001,megatonnes
Vetches,2018,production_quantity,0.9343899999999999,megatonnes
"Walnuts, with shell",1961,production_quantity,0.49707700000000005,megatonnes
"Walnuts, with shell",1962,production_quantity,0.530187,megatonnes
"Walnuts, with shell",1963,production_quantity,0.52913,megatonnes
"Walnuts, with shell",1964,production_quantity,0.547407,megatonnes
"Walnuts, with shell",1965,production_quantity,0.533463,megatonnes
"Walnuts, with shell",1966,production_quantity,0.584392,megatonnes
"Walnuts, with shell",1967,production_quantity,0.5621470000000001,megatonnes
"Walnuts, with shell",1968,production_quantity,0.591254,megatonnes
"Walnuts, with shell",1969,production_quantity,0.619973,megatonnes
"Walnuts, with shell",1970,production_quantity,0.65466,megatonnes
"Walnuts, with shell",1971,production_quantity,0.678585,megatonnes
"Walnuts, with shell",1972,production_quantity,0.635637,megatonnes
"Walnuts, with shell",1973,production_quantity,0.791963,megatonnes
"Walnuts, with shell",1974,production_quantity,0.668099,megatonnes
"Walnuts, with shell",1975,production_quantity,0.732768,megatonnes
"Walnuts, with shell",1976,production_quantity,0.743482,megatonnes
"Walnuts, with shell",1977,production_quantity,0.716599,megatonnes
"Walnuts, with shell",1978,production_quantity,0.743899,megatonnes
"Walnuts, with shell",1979,production_quantity,0.790726,megatonnes
"Walnuts, with shell",1980,production_quantity,0.795415,megatonnes
"Walnuts, with shell",1981,production_quantity,0.780722,megatonnes
"Walnuts, with shell",1982,production_quantity,0.8743770000000001,megatonnes
"Walnuts, with shell",1983,production_quantity,0.844051,megatonnes
"Walnuts, with shell",1984,production_quantity,0.838407,megatonnes
"Walnuts, with shell",1985,production_quantity,0.8360559999999999,megatonnes
"Walnuts, with shell",1986,production_quantity,0.842476,megatonnes
"Walnuts, with shell",1987,production_quantity,0.8745370000000001,megatonnes
"Walnuts, with shell",1988,production_quantity,0.867914,megatonnes
"Walnuts, with shell",1989,production_quantity,0.919535,megatonnes
"Walnuts, with shell",1990,production_quantity,0.890515,megatonnes
"Walnuts, with shell",1991,production_quantity,0.919163,megatonnes
"Walnuts, with shell",1992,production_quantity,0.9284100000000001,megatonnes
"Walnuts, with shell",1993,production_quantity,1.095401,megatonnes
"Walnuts, with shell",1994,production_quantity,1.044209,megatonnes
"Walnuts, with shell",1995,production_quantity,1.057927,megatonnes
"Walnuts, with shell",1996,production_quantity,1.078845,megatonnes
"Walnuts, with shell",1997,production_quantity,1.124422,megatonnes
"Walnuts, with shell",1998,production_quantity,1.1800329999999999,megatonnes
"Walnuts, with shell",1999,production_quantity,1.243562,megatonnes
"Walnuts, with shell",2000,production_quantity,1.271816,megatonnes
"Walnuts, with shell",2001,production_quantity,1.3139239999999999,megatonnes
"Walnuts, with shell",2002,production_quantity,1.402306,megatonnes
"Walnuts, with shell",2003,production_quantity,1.5790870000000001,megatonnes
"Walnuts, with shell",2004,production_quantity,1.557933,megatonnes
"Walnuts, with shell",2005,production_quantity,1.804159,megatonnes
"Walnuts, with shell",2006,production_quantity,1.853948,megatonnes
"Walnuts, with shell",2007,production_quantity,1.9837200000000001,megatonnes
"Walnuts, with shell",2008,production_quantity,2.242165,megatonnes
"Walnuts, with shell",2009,production_quantity,2.475263,megatonnes
"Walnuts, with shell",2010,production_quantity,2.767426,megatonnes
"Walnuts, with shell",2011,production_quantity,3.196112,megatonnes
"Walnuts, with shell",2012,production_quantity,3.65501,megatonnes
"Walnuts, with shell",2013,production_quantity,3.025787,megatonnes
"Walnuts, with shell",2014,production_quantity,3.3001720000000003,megatonnes
"Walnuts, with shell",2015,production_quantity,3.5654529999999998,megatonnes
"Walnuts, with shell",2016,production_quantity,3.447743,megatonnes
"Walnuts, with shell",2017,production_quantity,3.5102349999999998,megatonnes
"Walnuts, with shell",2018,production_quantity,3.662507,megatonnes
Watermelons,1961,production_quantity,17.847421,megatonnes
Watermelons,1962,production_quantity,19.137184,megatonnes
Watermelons,1963,production_quantity,19.18244,megatonnes
Watermelons,1964,production_quantity,19.618819000000002,megatonnes
Watermelons,1965,production_quantity,19.149955,megatonnes
Watermelons,1966,production_quantity,20.090471,megatonnes
Watermelons,1967,production_quantity,20.893875,megatonnes
Watermelons,1968,production_quantity,21.256722,megatonnes
Watermelons,1969,production_quantity,21.113283,megatonnes
Watermelons,1970,production_quantity,19.577867,megatonnes
Watermelons,1971,production_quantity,22.148511,megatonnes
Watermelons,1972,production_quantity,21.116168,megatonnes
Watermelons,1973,production_quantity,21.926466,megatonnes
Watermelons,1974,production_quantity,21.98886,megatonnes
Watermelons,1975,production_quantity,23.766583999999998,megatonnes
Watermelons,1976,production_quantity,24.385903,megatonnes
Watermelons,1977,production_quantity,24.240109,megatonnes
Watermelons,1978,production_quantity,25.156079000000002,megatonnes
Watermelons,1979,production_quantity,26.442734,megatonnes
Watermelons,1980,production_quantity,26.407218,megatonnes
Watermelons,1981,production_quantity,27.721785999999998,megatonnes
Watermelons,1982,production_quantity,28.750432,megatonnes
Watermelons,1983,production_quantity,28.839021000000002,megatonnes
Watermelons,1984,production_quantity,29.574212,megatonnes
