product,year,variable,harvested_t,units,area_harvested_ha,yield_t_per_ha
"Hazelnuts, with shell",2001,production_quantity,0.878316,megatonnes,501800.0,1.7503308090872858
"Leeks, other alliaceous vegetables",1985,production_quantity,0.8781680000000001,megatonnes,60367.0,14.547153245978766
Nuts nes,2013,production_quantity,0.8781549999999999,megatonnes,588542.0,1.4920855266064272
Sugar crops nes,2008,production_quantity,0.877466,megatonnes,119830.0,7.322590336309772
Castor oil seed,1966,production_quantity,0.8765950000000001,megatonnes,1439645.0,0.6088966377127696
"Cherries, sour",1984,production_quantity,0.876433,megatonnes,91216.0,9.608325293808104
Castor oil seed,1979,production_quantity,0.875915,megatonnes,1412215.0,0.6202419603247381
Maté,2003,production_quantity,0.8757440000000001,megatonnes,271606.0,3.224317577667651
"Walnuts, with shell",1987,production_quantity,0.8745370000000001,megatonnes,401647.0,2.1773771495865777
"Walnuts, with shell",1982,production_quantity,0.8743770000000001,megatonnes,176863.0,4.943809615351996
Lupins,1965,production_quantity,0.874157,megatonnes,1069978.0,0.8169859567206055
Areca nuts,2003,production_quantity,0.874014,megatonnes,669337.0,1.3057906555292775
Sugar crops nes,2004,production_quantity,0.8738,megatonnes,118297.0,7.3864933176665515
"Fruit, stone nes",2002,production_quantity,0.873612,megatonnes,228952.0,3.81569936056466
Sisal,1964,production_quantity,0.872941,megatonnes,1038495.0,0.8405827664071565
Safflower seed,1997,production_quantity,0.872524,megatonnes,1066926.0,0.8177924242168623
Maté,2000,production_quantity,0.872266,megatonnes,278638.0,3.1304631816191617
"Onions, shallots, green",1961,production_quantity,0.8715940000000001,megatonnes,80212.0,10.866129756146213
Melonseed,2013,production_quantity,0.8715450000000001,megatonnes,1699000.0,0.5129752795762214
"Vegetables, leguminous nes",1982,production_quantity,0.87121,megatonnes,154470.0,5.639994821000841
Castor oil seed,1969,production_quantity,0.871174,megatonnes,1425021.0,0.6113411662003577
Castor oil seed,2002,production_quantity,0.870566,megatonnes,1204382.0,0.7228321246913355
Raspberries,2018,production_quantity,0.870209,megatonnes,124971.0,6.963287482695986
Persimmons,1962,production_quantity,0.870058,megatonnes,127313.0,6.834007524761808
Tallowtree seed,2004,production_quantity,0.87,megatonnes,375000.0,2.32
"Hazelnuts, with shell",2013,production_quantity,0.869505,megatonnes,633449.0,1.372651941987437
"Cow peas, dry",1961,production_quantity,0.868764,megatonnes,2410732.0,0.3603735296996929
Flax fibre and tow,2018,production_quantity,0.868374,megatonnes,240293.0,3.6138131364625687
"Cherries, sour",1990,production_quantity,0.8682,megatonnes,195694.0,4.43651823765675
"Walnuts, with shell",1988,production_quantity,0.867914,megatonnes,410971.0,2.111861907531188
Sugar crops nes,1975,production_quantity,0.867557,megatonnes,146735.0,5.912406719596552
Nuts nes,2012,production_quantity,0.866999,megatonnes,589562.0,1.4705815503712927
Chicory roots,2002,production_quantity,0.866158,megatonnes,27219.0,31.82181564348433
Sisal,1974,production_quantity,0.866122,megatonnes,913743.0,0.9478835952778845
Safflower seed,1994,production_quantity,0.86541,megatonnes,1098666.0,0.7876916187449143
Tallowtree seed,2003,production_quantity,0.865,megatonnes,370000.0,2.3378378378378377
"Hazelnuts, with shell",2018,production_quantity,0.8638879999999999,megatonnes,966196.0,0.8941125817121991
"Bastfibres, other",1964,production_quantity,0.862725,megatonnes,934139.0,0.9235509918759414
Figs,1978,production_quantity,0.860717,megatonnes,301529.0,2.854508189925347
Castor oil seed,1971,production_quantity,0.860425,megatonnes,1462160.0,0.5884615910707447
Chicory roots,2001,production_quantity,0.859143,megatonnes,29070.0,29.554282765737874
"Cherries, sour",1982,production_quantity,0.858025,megatonnes,89675.0,9.568162810147756
Mushrooms and truffles,1971,production_quantity,0.857987,megatonnes,4214.0,203.60393925011866
Ginger,1996,production_quantity,0.857721,megatonnes,291949.0,2.9379138137140393
Avocados,1965,production_quantity,0.8572049999999999,megatonnes,89261.0,9.603354208444896
"Cherries, sour",1986,production_quantity,0.8562719999999999,megatonnes,189178.0,4.5262768398016675
"Almonds, with shell",1974,production_quantity,0.855554,megatonnes,1071585.0,0.7984005001936384
Artichokes,1961,production_quantity,0.855442,megatonnes,103377.0,8.27497412383799
Lentils,1961,production_quantity,0.854877,megatonnes,1619653.0,0.5278149085020063
"Hazelnuts, with shell",2010,production_quantity,0.854742,megatonnes,607428.0,1.4071494893221912
"Vegetables, leguminous nes",1980,production_quantity,0.8543200000000001,megatonnes,154291.0,5.537069563357552
Safflower seed,1996,production_quantity,0.8529530000000001,megatonnes,1092040.0,0.7810638804439399
Safflower seed,1983,production_quantity,0.851319,megatonnes,1343339.0,0.6337335549701155
Tallowtree seed,2002,production_quantity,0.85,megatonnes,365000.0,2.328767123287671
Lupins,1983,production_quantity,0.8496809999999999,megatonnes,842197.0,1.0088862819506599
"Cherries, sour",1991,production_quantity,0.849457,megatonnes,195874.0,4.336752197841469
Lupins,1966,production_quantity,0.84915,megatonnes,1107436.0,0.7667711723295974
Castor oil seed,1978,production_quantity,0.848657,megatonnes,1377732.0,0.615981192278324
"Vegetables, leguminous nes",1983,production_quantity,0.8484079999999999,megatonnes,152203.0,5.574187105379
Safflower seed,1995,production_quantity,0.848226,megatonnes,1191640.0,0.7118139706622806
Oilseeds nes,1964,production_quantity,0.8480469999999999,megatonnes,788818.0,1.075085761227558
"Bastfibres, other",1989,production_quantity,0.8478469999999999,megatonnes,657676.0,1.2891560586063653
"Almonds, with shell",1983,production_quantity,0.846642,megatonnes,1298798.0,0.6518658020723777
Maté,1999,production_quantity,0.8466379999999999,megatonnes,241434.0,3.506705766379217
Oilseeds nes,1961,production_quantity,0.846621,megatonnes,769879.0,1.0996805991590886
Cashewapple,1981,production_quantity,0.8462290000000001,megatonnes,244589.0,3.4597999092354934
Nuts nes,2011,production_quantity,0.845051,megatonnes,573009.0,1.4747604313370297
"Walnuts, with shell",1983,production_quantity,0.844051,megatonnes,175373.0,4.812890239660609
Safflower seed,2012,production_quantity,0.84399,megatonnes,968587.0,0.8713620975709978
Castor oil seed,1972,production_quantity,0.843515,megatonnes,1464346.0,0.5760353085950998
"Vegetables, leguminous nes",1976,production_quantity,0.843333,megatonnes,163823.0,5.14783028024148
"Bastfibres, other",1961,production_quantity,0.8432780000000001,megatonnes,950125.0,0.887544270490725
Castor oil seed,1970,production_quantity,0.8432649999999999,megatonnes,1497308.0,0.5631874003211096
Kiwi fruit,1990,production_quantity,0.8430110000000001,megatonnes,66674.0,12.64377418483967
Flax fibre and tow,1976,production_quantity,0.842908,megatonnes,1573108.0,0.5358233509714527
Maté,2013,production_quantity,0.84265,megatonnes,266392.0,3.163195591459203
Flax fibre and tow,1994,production_quantity,0.842508,megatonnes,528896.0,1.5929558930300096
"Walnuts, with shell",1986,production_quantity,0.842476,megatonnes,402737.0,2.0918763361697583
Flax fibre and tow,2001,production_quantity,0.840715,megatonnes,513207.0,1.6381596509790397
Oilseeds nes,1963,production_quantity,0.8405950000000001,megatonnes,787650.0,1.0672189424236656
Spices nes,1987,production_quantity,0.840205,megatonnes,885682.0,0.9486531283237098
Berries nes,2014,production_quantity,0.8396379999999999,megatonnes,122156.0,6.873489636202887
Sugar crops nes,1976,production_quantity,0.8395370000000001,megatonnes,138904.0,6.044008811841272
"Walnuts, with shell",1984,production_quantity,0.838407,megatonnes,176299.0,4.755597025507802
Sisal,1972,production_quantity,0.8375370000000001,megatonnes,967381.0,0.8657778062624758
Safflower seed,1990,production_quantity,0.8373729999999999,megatonnes,1213170.0,0.6902354987347197
Berries nes,2012,production_quantity,0.836535,megatonnes,117725.0,7.1058398810787855
Persimmons,1971,production_quantity,0.8362860000000001,megatonnes,190814.0,4.3827287305962885
Safflower seed,1989,production_quantity,0.83606,megatonnes,1219537.0,0.6855552558060969
"Walnuts, with shell",1985,production_quantity,0.8360559999999999,megatonnes,390384.0,2.141624656748227
"Leeks, other alliaceous vegetables",1970,production_quantity,0.835974,megatonnes,61205.0,13.658589984478393
"Hazelnuts, with shell",2002,production_quantity,0.835578,megatonnes,512308.0,1.6310071285242471
"Leeks, other alliaceous vegetables",1984,production_quantity,0.835558,megatonnes,59276.0,14.096059113300493
Nuts nes,2009,production_quantity,0.835217,megatonnes,583525.0,1.4313302771946361
Tallowtree seed,2001,production_quantity,0.835,megatonnes,360000.0,2.3194444444444446
Safflower seed,1999,production_quantity,0.834577,megatonnes,982444.0,0.8494906579917023
Melonseed,2011,production_quantity,0.834527,megatonnes,911393.0,0.9156609717213101
"Fruit, stone nes",2001,production_quantity,0.8342440000000001,megatonnes,199634.0,4.178867327208793
Vetches,2009,production_quantity,0.833937,megatonnes,520946.0,1.6008127521854472
"Almonds, with shell",1979,production_quantity,0.8337479999999999,megatonnes,1193170.0,0.698767149693673
Flax fibre and tow,1984,production_quantity,0.8335610000000001,megatonnes,1431822.0,0.5821680348534944
Chestnut,1998,production_quantity,0.833031,megatonnes,325395.0,2.5600608491218364
Areca nuts,2002,production_quantity,0.832938,megatonnes,590560.0,1.4104206177187755
"Vegetables, leguminous nes",1978,production_quantity,0.832791,megatonnes,157699.0,5.280889542736479
Flax fibre and tow,2016,production_quantity,0.831534,megatonnes,224351.0,3.706397564530579
"Vegetables, leguminous nes",1979,production_quantity,0.8311040000000001,megatonnes,151274.0,5.494030699260945
Spices nes,1989,production_quantity,0.8308209999999999,megatonnes,637301.0,1.303655572484587
Sisal,1971,production_quantity,0.83073,megatonnes,917125.0,0.9057980100858661
"Leeks, other alliaceous vegetables",1969,production_quantity,0.829932,megatonnes,61845.0,13.419548872180451
Oilseeds nes,1962,production_quantity,0.829742,megatonnes,773688.0,1.0724503934402498
Sisal,1965,production_quantity,0.828779,megatonnes,1047305.0,0.7913444507569428
Pistachios,2015,production_quantity,0.828576,megatonnes,625315.0,1.3250537728984593
Safflower seed,1982,production_quantity,0.828267,megatonnes,1111683.0,0.7450568192551293
Spices nes,1992,production_quantity,0.8277639999999999,megatonnes,617177.0,1.3412100580546586
Berries nes,2013,production_quantity,0.827744,megatonnes,119384.0,6.933458419888762
Nuts nes,2010,production_quantity,0.8274459999999999,megatonnes,586284.0,1.4113398967053508
"Anise, badian, fennel, coriander",2010,production_quantity,0.8272459999999999,megatonnes,942862.0,0.8773776013881139
"Cashew nuts, with shell",1990,production_quantity,0.826939,megatonnes,1763330.0,0.4689644025792109
Safflower seed,2015,production_quantity,0.8265959999999999,megatonnes,1056471.0,0.7824123899283557
Nuts nes,2007,production_quantity,0.826239,megatonnes,576581.0,1.4329972718490551
Raspberries,2016,production_quantity,0.824111,megatonnes,114389.0,7.204460219077009
Flax fibre and tow,2000,production_quantity,0.8237030000000001,megatonnes,446916.0,1.8430823689462899
Berries nes,2011,production_quantity,0.823607,megatonnes,115291.0,7.14372327414976
"Leeks, other alliaceous vegetables",1971,production_quantity,0.8234100000000001,megatonnes,63101.0,13.049080046275021
Maté,2012,production_quantity,0.821534,megatonnes,274847.0,2.9890593675754147
Sisal,1963,production_quantity,0.821248,megatonnes,956659.0,0.8584542663582322
Tallowtree seed,2000,production_quantity,0.82,megatonnes,350000.0,2.342857142857143
Lupins,2013,production_quantity,0.818339,megatonnes,727391.0,1.125033166481301
Flax fibre and tow,1996,production_quantity,0.817956,megatonnes,544681.0,1.501715683124618
Berries nes,2015,production_quantity,0.816026,megatonnes,125348.0,6.510083926349044
Maté,2007,production_quantity,0.815974,megatonnes,274976.0,2.9674371581519843
"Leeks, other alliaceous vegetables",1967,production_quantity,0.81475,megatonnes,58072.0,14.02999724479956
Castor oil seed,1987,production_quantity,0.814045,megatonnes,1332152.0,0.6110751625940584
Sugar crops nes,1967,production_quantity,0.8140000000000001,megatonnes,151800.0,5.36231884057971
Safflower seed,1981,production_quantity,0.8136800000000001,megatonnes,1290984.0,0.6302789190261073
Sisal,1966,production_quantity,0.8134170000000001,megatonnes,1046418.0,0.7773346788759368
"Almonds, with shell",1977,production_quantity,0.812282,megatonnes,1133109.0,0.7168613081354045
"Hazelnuts, with shell",2007,production_quantity,0.811684,megatonnes,615214.0,1.3193522904225197
Berries nes,2008,production_quantity,0.811267,megatonnes,105619.0,7.681070640699117
"Bastfibres, other",1987,production_quantity,0.811103,megatonnes,736778.0,1.1008784192796202
Tallowtree seed,1999,production_quantity,0.810277,megatonnes,347426.0,2.332229021431902
"Leeks, other alliaceous vegetables",1963,production_quantity,0.807225,megatonnes,55539.0,14.534381245611192
"Bastfibres, other",1963,production_quantity,0.806375,megatonnes,975280.0,0.8268138380772702
Nuts nes,2008,production_quantity,0.805565,megatonnes,568970.0,1.4158303601244353
Sisal,1973,production_quantity,0.804179,megatonnes,886763.0,0.9068702686061552
Flax fibre and tow,1965,production_quantity,0.803387,megatonnes,1882718.0,0.42671658740183077
Sugar crops nes,1999,production_quantity,0.8029999999999999,megatonnes,110981.0,7.235472738576872
Flax fibre and tow,1989,production_quantity,0.802946,megatonnes,1203442.0,0.6672078920296948
Flax fibre and tow,1975,production_quantity,0.8026300000000001,megatonnes,1545652.0,0.519282477556397
"Leeks, other alliaceous vegetables",1983,production_quantity,0.802504,megatonnes,57919.0,13.855625960392963
"Hazelnuts, with shell",1998,production_quantity,0.8020010000000001,megatonnes,498984.0,1.6072679685120166
Castor oil seed,1965,production_quantity,0.801531,megatonnes,1466503.0,0.5465594001512442
Flax fibre and tow,2017,production_quantity,0.800729,megatonnes,234432.0,3.4156130562380564
Maté,2006,production_quantity,0.800563,megatonnes,280613.0,2.8529077412664416
Safflower seed,1987,production_quantity,0.800296,megatonnes,1400720.0,0.5713461648295163
Spices nes,1990,production_quantity,0.8002020000000001,megatonnes,645281.0,1.240083002598868
Tallowtree seed,1998,production_quantity,0.8,megatonnes,345000.0,2.318840579710145
Chicory roots,1996,production_quantity,0.79867,megatonnes,23229.0,34.38245296827242
Sugar crops nes,1987,production_quantity,0.798465,megatonnes,120687.0,6.615998409107857
Flax fibre and tow,1967,production_quantity,0.797507,megatonnes,1752396.0,0.4550951953782136
Flax fibre and tow,1983,production_quantity,0.797424,megatonnes,1416614.0,0.5629084563614365
Raspberries,2017,production_quantity,0.797311,megatonnes,118252.0,6.7424737002334
"Leeks, other alliaceous vegetables",1982,production_quantity,0.797198,megatonnes,56525.0,14.103458646616541
"Vegetables, leguminous nes",1977,production_quantity,0.7971,megatonnes,154085.0,5.173118733166759
Mustard seed,2004,production_quantity,0.7967069999999999,megatonnes,958664.0,0.8310596830589236
Berries nes,2009,production_quantity,0.796481,megatonnes,104461.0,7.624673323058366
"Bastfibres, other",1988,production_quantity,0.796455,megatonnes,667673.0,1.192881844855191
"Vegetables, leguminous nes",1975,production_quantity,0.796301,megatonnes,142145.0,5.602033135178867
Sisal,1969,production_quantity,0.795876,megatonnes,1009874.0,0.7880943563256406
"Walnuts, with shell",1980,production_quantity,0.795415,megatonnes,173874.0,4.574663261902297
Sisal,1962,production_quantity,0.7951550000000001,megatonnes,903975.0,0.8796205647280069
"Leeks, other alliaceous vegetables",1968,production_quantity,0.795068,megatonnes,56623.0,14.041431926955477
Tallowtree seed,1994,production_quantity,0.795,megatonnes,340000.0,2.338235294117647
"Leeks, other alliaceous vegetables",1972,production_quantity,0.794513,megatonnes,59893.0,13.265540213380529
